Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Target
0.732,0.481,1.064,0.877,0.168,0.834,-0.322,-0.339,-1.992,-2.07,-0.177,-0.149,1.029,0.906,0.717,0.904,0.225,0.084,-0.05,-1.433,0.725,1.102,-0.586,0.7,-0.323,1.017,-0.702,-0.518,0.741,0.43,-0.099,0.935,0.792,0.051,-0.817,-0.192,-0.483,0.677,0.161,0.469,-0.441,-0.548,-0.288,0.404,-0.714,-0.269,-0.515,-0.349,0.603,-0.887,0.415
0.505,0.28,0.672,-0.494,0.927,0.564,2.156,-1.786,-0.277,0.83,-0.41,-0.175,1.243,1.109,0.252,0.904,1.155,0.037,-0.225,-0.93,-0.16,-1.862,1.161,-0.479,0.627,0.405,-0.696,-0.182,0.949,0.43,0.248,1.218,0.068,-0.343,0.133,0.255,-0.886,0.593,-0.06,0.36,-0.437,-0.237,1.008,0.315,0.422,0.19,-0.177,0.245,1.183,-0.307,0.41
0.723,0.748,-0.036,-0.497,0.671,2.749,-2.621,0.225,-0.294,0.473,0.844,-0.174,0.368,0.358,0.61,0.042,0.238,-0.42,0.616,0.716,-0.285,1.041,-0.134,-0.777,1.358,-0.536,0.746,0.839,0.207,0.696,1.095,1.126,0.148,-0.633,0.314,0.309,-0.61,0.029,0.055,0.36,1.482,1.272,1.213,0.981,0.462,2.154,1.51,0.364,0.446,0.509,0.65
-0.165,0.006,-0.133,-0.962,0.103,-2.855,-0.429,0.473,0.566,-0.054,-0.281,-0.038,1.3,1.612,-0.351,1.335,0.121,0.3,-0.05,0.737,0.748,0.311,-0.351,0.156,-1.992,1.103,2.055,-0.258,-0.05,0.165,0.08,0.799,0.032,1.366,0.872,0.324,-1.191,-1.325,-0.105,0.085,-0.449,-0.664,0.355,-0.032,0.52,-0.04,-0.065,0.364,0.144,0.513,0.02
0.784,0.533,1.897,0.768,0.737,-0.89,-0.342,0.6,1.032,0.252,0.2,-1.629,1.088,1.061,0.629,0.473,-0.109,-2.304,0.526,0.662,0.115,-0.988,0.879,-0.519,1.409,-0.69,-0.5,1.102,1.206,-0.366,0.525,-1.809,-1.074,-0.162,0.133,0.343,0.238,-0.149,0.186,0.426,-0.459,0.385,-0.108,0.619,-0.64,-0.155,-0.402,0.364,-0.144,-1.532,0.556
-0.162,-0.203,0.266,0.593,0.077,-0.364,0.155,-0.975,1.177,-0.84,-0.404,-1.413,0.302,-0.324,-0.272,0.042,0.59,-1.426,-0.326,0.776,0.971,0.144,1.129,0.112,-0.665,-0.533,-0.919,-0.93,0.236,-0.366,0.517,-0.317,0.246,-0.472,-0.063,-0.643,0.799,0.972,0.804,0.169,2.144,-0.846,0.034,0.005,0.077,2.44,1.791,-0.943,0.9,0.181,-0.083
-1.767,-2.53,-0.815,-0.905,-0.668,-2.439,-0.285,1.349,1.057,-0.291,-0.757,0.144,0.553,0.873,-1.651,0.042,-0.46,0.287,-0.751,-0.659,0.201,-0.562,-0.323,0.544,-1.238,0.137,-1.898,0.517,-0.457,-1.428,3.445,0.206,-1.282,-0.296,-0.621,0.342,-1.191,-0.022,1.564,-0.343,2.155,0.86,-0.657,-0.993,-0.397,-0.212,-0.459,0.364,-0.631,1.751,-2.386
0.639,0.545,-0.509,0.622,0.159,0.862,-1.245,-0.797,0.819,1.538,0.454,-0.054,-0.739,-1.294,0.132,0.042,1.041,0.34,0.861,-2.096,-0.128,0.526,0.493,-2.273,-1.675,-1.072,-0.267,0.757,0.107,0.961,-3.571,2.79,-0.577,1.966,0.133,0.353,-1.19,-1.058,0.275,0.125,-0.45,1.199,-4.497,0.673,-4.044,0.419,0.16,0.364,0.365,0.852,1.427
0.596,0.413,-0.835,-1.777,0.623,1.708,-2.233,-0.913,0.579,0.446,-0.145,0.174,-0.81,-1.128,0.424,0.042,-0.908,0.752,0.052,0.539,-0.306,0.49,0.512,0.482,-1.806,0.003,1.3,-0.37,-0.757,-0.1,0.075,0.621,-0.656,-1.155,0.872,-0.204,1.402,-0.214,-0.444,0.222,-0.459,-0.352,1.614,-0.335,0.485,0.175,-0.618,-0.349,-0.815,-0.031,-0.381
-0.276,-0.427,-0.133,-0.817,-1.452,0.264,0.295,0.762,-1.535,-0.297,-0.142,-1.181,0.046,-0.254,-0.56,0.042,-1.291,-1.192,-0.288,1.32,-0.3,-0.041,0.713,0.812,-0.437,2.031,0.161,-0.171,-0.515,-0.897,-0.955,0.202,-0.838,-0.557,0.133,-0.283,0.798,0.062,-0.092,0.258,0.427,0.269,-0.349,-0.605,-0.256,0.534,0.835,1.017,-0.695,0.247,-0.884
0.732,0.56,1.101,-1.24,0.354,-0.009,-0.074,-0.274,0.032,0.636,0.375,-1.686,0.536,-0.111,0.62,0.042,-0.477,-1.809,0.986,0.821,1.507,-1.303,-0.162,-1.034,-0.708,-0.282,0.077,0.568,0.135,-1.162,0.437,0.262,0.087,-0.204,-0.259,-0.646,-1.319,0.674,-0.105,0.41,0.428,0.726,0.334,0.379,0.62,1.05,0.61,-1.24,-0.505,-1.672,0.838
0.332,-0.185,-1.499,-0.204,-0.201,-0.59,-0.472,0.434,-0.378,-0.42,0.043,-0.715,-2.287,-2.918,-0.557,0.042,0.162,-0.382,-0.317,-0.586,0.37,0.533,1.437,0.19,-0.367,-1.465,-1.19,0.421,-3.153,-1.428,0.521,-1.242,0.687,-0.027,-0.063,0.355,1.218,-2.495,-0.479,-0.092,-0.447,0.007,-0.065,-1.973,-0.226,1.738,0.723,0.364,-0.188,0.134,0.059
-0.891,-1.275,-1.21,-1.969,-0.848,-1.031,0.088,-0.632,0.508,0.441,0.489,-0.023,-0.282,-0.124,-1.113,0.042,0.684,0.264,0.314,0.804,0.407,-0.853,-1.152,-0.291,2.462,0.603,-1.308,0.792,-0.815,0.298,0.064,0.152,-1.074,-0.406,0.314,0.325,-1.313,-0.413,1.485,-0.091,-0.46,1.34,-0.544,-0.487,0.037,0.247,2.185,0.364,0.204,1.325,-1.898
0.095,0.084,1.045,0.238,-0.998,-0.404,0.352,0.375,0.815,0.201,-0.887,-0.536,1.092,0.909,0.465,0.904,1.098,-0.844,-0.836,-0.059,0.278,0.513,1.796,0.193,0.795,0.036,-0.893,-0.834,1.101,-0.897,0.067,0.56,0.381,-1.308,-0.621,-0.206,0.811,0.859,0.824,0.341,-2.397,-1.223,-0.371,0.26,-0.718,-0.04,-0.29,-0.349,1.129,-1.354,0.343
-0.05,-0.103,0.077,0.302,0.035,-2.036,0.395,-0.699,0.988,0.956,0.373,-0.201,0.103,0.215,0.504,-2.042,1.827,1.455,0.411,-0.812,-2.261,-2.008,0.054,1.759,-0.165,0.465,-0.452,0.458,0.654,0.43,-3.573,-1.605,-0.774,0.683,0.51,-5.534,-1.316,-0.242,0.813,0.154,-0.459,0.926,-4.306,0.962,-3.834,0.648,1.06,1.077,1.203,1.614,0.41
-2.036,-3.163,-0.354,-1.287,-0.845,1.432,0.203,0.589,0.146,-0.471,-1.471,-1.093,0.517,0.573,-2.311,-0.39,-2.507,-1.565,-1.686,0.28,-2.351,0.788,2.512,1.23,-0.484,0.333,-0.906,-1.093,-0.376,0.43,1.437,2.097,-1.216,-0.188,0.51,0.341,0.97,2.346,-0.868,-0.111,0.315,-1.536,0.369,-2.349,1.172,-0.327,-0.571,-1.774,-2.111,-0.233,-1.629
-1.013,-1.473,-0.889,-0.619,-1.579,-0.458,-0.456,0.828,-0.688,-0.665,-0.045,0.083,0.057,0.241,-1.739,0.042,-0.456,0.277,-0.235,-2.174,-0.758,-0.252,-1.071,-1.078,-0.428,0.147,-2.237,0.433,-1.252,-0.897,0.259,1.498,1.14,0.692,-0.735,0.336,-1.191,-0.779,-1.072,-0.254,-0.451,0.386,-0.424,-1.638,-0.236,-0.441,-0.402,0.364,-0.599,1.216,-0.96
0.225,0.08,0.713,0.948,-0.386,0.064,-0.5,1.768,-0.682,-0.234,-0.297,-1.623,0.23,-0.328,0.141,0.042,-0.49,-2.0,-0.075,1.482,-1.181,-1.097,-1.587,0.036,-0.506,2.062,0.007,-0.69,-0.055,-0.897,0.078,-0.119,-0.373,-0.648,0.133,0.726,0.237,0.278,0.866,0.399,1.912,-0.495,-0.295,0.351,0.115,-0.04,0.273,0.839,-0.4,-0.984,0.167
-0.297,-0.571,-0.313,0.866,0.698,-0.012,0.255,0.108,-0.457,-2.189,-0.052,-0.93,0.062,-0.392,-0.803,-0.821,-0.592,-0.999,0.379,0.148,1.876,0.393,0.921,0.561,-1.2,1.194,-0.72,0.674,-0.251,-1.162,0.532,-0.452,-0.77,0.05,-0.621,-0.644,-0.611,-0.437,-0.876,-0.009,0.502,0.724,0.337,-0.64,0.558,0.534,-0.29,-0.943,-0.423,0.809,-0.64
0.264,-0.027,2.241,0.33,1.84,-2.545,0.038,-0.816,0.402,0.151,-0.567,-0.554,1.078,0.691,0.382,0.042,1.443,-0.757,-0.453,1.779,-0.952,0.138,0.361,1.458,-0.223,-2.774,0.264,-0.372,1.231,0.961,0.071,0.42,0.991,-0.885,0.133,0.081,1.35,0.546,0.086,0.216,0.381,-0.69,0.852,0.509,-0.264,-0.155,-0.402,0.008,1.465,-3.197,1.125
0.226,0.107,-1.05,-0.699,0.773,-0.884,0.195,0.075,0.316,-0.598,0.102,-0.112,-0.182,-0.013,0.06,0.042,-0.39,0.389,-0.147,-1.274,0.891,-0.302,0.432,-0.581,-0.117,1.365,0.847,-0.691,-0.323,0.696,1.152,0.817,-1.039,0.281,1.068,0.349,1.112,-0.59,-0.917,0.182,0.339,-0.662,0.589,-0.208,0.44,-0.04,0.273,0.364,-0.295,0.88,-0.508
-0.26,-0.412,1.483,1.128,-0.006,-0.03,0.413,-0.274,-1.736,0.664,-0.751,-1.52,0.204,0.113,-0.087,-1.252,0.354,-1.818,-0.237,1.096,1.632,0.261,-0.001,-0.531,0.943,-1.514,-0.252,-0.522,0.656,0.165,-0.173,-1.571,-0.257,-0.746,0.51,0.333,1.092,0.109,0.559,0.065,0.649,-1.033,0.808,-0.257,-0.731,0.247,0.554,0.364,0.531,-2.856,0.137
0.684,0.386,1.886,0.848,-1.036,-1.426,1.228,0.99,0.31,0.398,-0.076,-1.653,1.05,0.448,0.815,0.042,0.189,-1.521,0.286,0.616,-0.904,0.6,0.291,-0.673,0.543,0.464,0.301,-0.424,0.662,-0.897,0.265,0.392,-0.37,0.291,-0.259,0.366,0.378,0.203,0.395,0.449,0.744,-0.385,-0.307,0.557,0.562,0.19,0.498,0.364,0.217,-1.628,0.901
0.991,0.795,1.195,-1.11,-0.458,0.296,-0.576,0.294,-1.543,-0.187,0.261,-1.922,0.538,-0.111,0.716,0.042,0.771,-2.228,0.811,0.795,1.465,-0.234,0.461,1.399,-0.278,-0.088,0.044,0.667,0.228,-1.428,0.431,-0.138,0.43,-0.174,-0.063,-0.644,-1.319,0.508,-0.001,0.382,0.43,0.532,0.203,0.652,0.444,0.419,-0.29,-1.166,0.246,-1.173,0.647
-1.644,-2.04,-0.716,-0.788,1.359,0.629,0.496,-2.206,0.202,-2.222,-1.624,-0.121,-2.285,-2.304,-0.559,-6.425,0.197,0.709,-1.797,0.111,0.863,-1.198,0.641,0.604,-0.166,-1.161,-1.154,-0.09,-1.864,-0.676,-3.568,-3.21,-0.603,-0.287,-0.621,-5.538,-0.092,-0.492,0.488,-0.961,-0.453,-0.447,-4.503,-1.399,-4.053,-0.843,0.16,0.364,-0.772,2.37,-2.768
0.948,0.783,-0.551,-0.554,-1.203,1.603,1.743,-0.217,-0.969,0.494,0.629,-0.993,1.646,1.845,0.851,1.335,0.052,-1.517,0.921,1.332,0.333,-1.373,-1.782,-0.048,0.213,0.14,2.187,0.918,0.426,0.165,0.074,0.661,0.212,1.0,0.872,0.164,-1.19,-1.778,-0.191,0.39,-0.455,0.768,0.561,0.608,0.71,-0.04,-0.065,0.126,0.024,-0.752,0.724
0.876,0.688,0.577,-0.387,-1.319,1.524,-0.229,0.164,-1.967,0.658,0.72,-0.7,1.307,1.285,1.095,1.335,-0.186,-0.691,0.164,1.466,1.186,1.618,0.608,1.005,1.595,-0.466,1.972,-0.317,0.734,0.43,0.163,0.544,-0.138,0.792,1.602,0.245,0.683,-0.484,0.078,0.555,-0.453,-0.379,0.23,0.432,-0.05,0.132,0.048,0.245,-0.149,-0.339,1.337
1.248,1.433,0.718,0.545,-0.909,-0.615,-0.715,1.896,-1.87,0.291,1.386,-1.248,-0.096,0.39,1.418,-0.641,-0.965,-1.435,0.915,0.836,-0.486,0.687,0.781,-0.563,1.433,1.699,-0.307,1.035,0.017,0.253,0.163,-1.389,0.433,-0.391,-0.063,0.71,-1.32,-0.316,0.012,0.713,-0.462,1.841,-0.435,1.359,-0.756,0.075,0.048,0.839,-1.018,-0.606,0.963
0.689,0.578,-0.737,2.094,0.175,2.077,0.88,1.384,0.549,-0.795,0.741,-1.185,-0.653,-1.279,-0.011,0.042,0.45,-2.864,1.163,0.71,0.213,-0.271,2.209,1.095,0.458,1.196,-0.86,1.618,-0.595,0.43,0.443,2.197,0.229,0.088,0.239,0.347,-1.191,-0.713,-0.242,0.165,-0.45,2.037,-0.233,0.072,-0.286,0.419,0.16,0.364,0.495,0.44,0.488
0.021,0.027,0.561,-0.339,-0.927,0.297,-0.466,0.088,-0.847,-0.512,-0.884,0.047,0.595,0.507,0.249,0.042,0.03,0.295,-0.688,-0.974,0.628,-1.089,0.12,0.358,2.028,0.313,-1.946,-0.562,0.239,0.165,-0.111,0.247,0.138,-0.058,-0.259,0.346,0.537,0.124,1.044,0.3,-0.453,-0.44,0.273,-0.015,0.601,-0.269,-0.177,0.364,-0.237,-1.071,0.175
1.029,0.799,1.207,0.685,0.478,-0.077,1.44,-1.681,-0.81,1.487,0.622,-1.196,0.321,0.493,0.92,-0.821,0.77,-0.956,1.102,-0.07,-0.959,0.247,1.22,1.551,1.542,0.241,-0.403,1.002,1.08,-0.366,0.069,-0.532,-0.279,0.5,-0.063,0.437,-1.316,-0.06,-0.184,0.492,2.145,0.93,1.226,1.032,-0.644,-2.286,-2.469,1.017,0.755,-0.403,1.332
0.25,0.198,-0.939,-0.652,-2.134,0.355,-0.34,-2.178,-0.457,0.247,-0.357,-0.279,0.865,1.183,0.135,0.042,-0.21,-0.206,0.203,1.272,0.28,-1.497,-0.174,0.106,-2.048,-1.773,1.693,-0.171,-0.327,0.165,0.437,0.837,-1.059,-1.064,0.51,0.337,-0.713,-1.707,-0.685,0.236,-0.454,-0.327,-0.015,-0.37,0.995,0.419,0.16,0.364,-0.506,-0.427,-0.183
-0.472,-0.652,-1.158,-1.033,0.453,0.906,0.173,-0.39,-0.488,-1.69,0.754,-0.586,-0.759,0.003,-0.849,1.335,-0.888,-0.099,1.022,0.259,0.037,0.609,-0.586,0.339,-1.027,-0.051,1.477,1.784,-1.505,0.652,0.622,0.288,-0.835,0.064,2.018,0.342,-1.191,-1.782,0.742,0.006,-0.458,1.758,0.419,-0.877,-0.225,-1.99,-2.821,0.364,-1.467,1.235,-0.457
-1.241,-1.289,-1.054,0.911,-1.106,1.863,-1.56,-0.709,0.626,0.99,1.355,-0.351,-0.198,0.261,-1.214,0.042,0.372,0.535,1.89,-0.422,-1.88,1.201,1.37,0.348,-0.751,0.15,0.166,-0.103,-0.387,-0.897,-3.569,-3.542,-0.798,0.485,-0.063,0.353,0.66,-0.833,1.314,-0.039,-0.45,0.133,-0.327,-0.655,-0.469,-2.735,-2.315,0.364,0.946,1.813,-1.052
1.044,0.808,1.29,0.812,-0.724,-1.955,0.152,0.757,-0.592,-1.39,0.741,-0.49,0.714,0.64,1.098,-0.821,-0.069,0.044,0.263,0.163,-1.171,-0.091,1.57,0.862,0.622,-0.081,0.049,-0.056,1.604,-0.366,-0.477,-1.417,-0.68,0.495,-0.621,0.285,0.378,0.275,0.645,0.628,-0.456,-0.072,0.713,0.8,-0.314,-1.91,-1.982,1.017,0.066,-0.259,0.847
0.839,0.906,0.439,-0.529,0.787,-0.945,-0.932,0.677,0.247,-0.436,1.073,-0.412,-0.093,0.318,0.672,-0.39,-0.166,-0.338,1.055,1.197,-0.2,-1.046,2.141,2.051,-1.184,-1.119,1.259,1.42,-0.252,-0.366,0.068,-0.666,-0.101,-1.457,1.288,1.322,-1.313,-0.935,-0.27,0.573,-0.458,1.529,0.186,0.441,-0.436,-0.04,0.16,1.671,-0.044,-0.357,0.443
-0.027,0.234,0.674,-0.797,-0.582,-2.375,-0.361,-0.292,0.548,-0.403,-0.908,0.242,0.594,0.345,0.527,0.042,0.317,0.575,-0.995,0.444,-0.756,0.348,-1.67,0.159,-0.622,0.065,0.071,-1.098,0.616,0.165,-0.124,-0.003,0.389,-0.18,0.133,0.34,0.969,0.819,1.348,0.396,-0.449,-1.145,0.092,0.438,0.665,-0.269,-0.29,0.364,-0.256,-0.684,0.038
0.404,0.38,0.173,-0.413,1.469,0.625,-1.743,0.057,-0.931,0.287,-0.254,0.17,0.544,0.412,0.344,0.042,0.797,0.498,-0.111,-1.162,-1.569,-0.085,0.873,1.224,-0.406,-0.651,-1.834,0.298,0.105,0.165,-0.11,-0.164,0.605,0.217,-0.259,0.34,0.536,0.064,0.548,0.3,-0.449,-0.384,0.5,-0.107,0.99,-0.155,-0.065,0.364,0.531,-0.174,0.701
0.468,0.717,0.838,0.445,-0.166,-0.114,0.464,0.362,-0.282,0.619,0.784,0.196,0.877,0.8,0.665,0.042,2.856,0.7,0.582,-0.941,0.603,0.279,0.619,-0.643,0.103,0.161,-0.216,-0.113,1.291,1.382,0.061,0.764,0.409,1.074,0.133,-0.203,1.514,0.016,-0.023,0.388,1.24,-0.579,1.924,0.338,0.387,-0.441,0.048,-0.344,2.373,0.472,1.294
0.65,0.638,-0.028,0.688,0.508,-1.112,1.043,-1.066,-1.264,0.522,0.755,-0.149,-0.773,-0.216,0.2,-1.252,-0.251,0.013,0.485,1.093,0.011,-0.522,-0.447,1.244,1.922,0.886,1.182,1.229,-0.298,0.165,0.063,-0.837,-0.497,-0.041,0.314,0.271,-1.315,-0.919,-0.243,0.375,-0.454,1.551,0.154,-0.01,-0.753,-0.04,-1.344,0.364,-0.377,0.414,0.467
-1.119,-0.692,-1.054,-0.637,-1.621,-0.547,-1.42,0.039,1.189,-1.876,-1.149,-0.01,0.668,1.166,-0.576,0.042,-0.458,0.376,-1.248,1.569,0.524,-1.196,-0.559,1.088,-0.87,0.748,1.742,-0.516,-0.464,0.165,0.177,0.715,-2.11,-1.11,0.872,0.343,0.824,-1.245,0.144,-0.087,-0.45,-0.763,-0.274,-0.65,-0.113,0.017,0.048,0.364,-1.22,0.711,-1.086
0.014,0.478,0.887,1.3,-0.957,-1.191,0.277,-0.732,1.419,-0.762,-0.612,-0.204,1.06,1.125,0.509,0.042,0.407,-0.235,-0.647,-0.296,-0.944,0.418,-1.579,0.562,-1.492,-0.53,-2.177,-0.862,0.922,0.165,-0.38,-0.434,1.062,-0.489,-0.063,0.338,0.533,0.582,1.521,0.37,-0.452,-1.047,-0.21,0.444,0.112,-0.613,0.273,0.364,0.443,-0.91,0.348
-0.149,0.345,-0.645,-1.176,0.131,-0.491,-1.259,-0.977,2.586,0.876,-0.485,-0.143,0.539,0.862,0.242,0.042,-0.437,-0.166,-0.32,0.885,0.288,0.582,1.662,0.448,1.034,0.328,0.896,-1.45,0.315,0.696,-0.379,0.509,-1.312,-1.43,0.872,0.341,1.688,-0.182,1.087,0.367,1.911,-1.008,0.395,0.295,0.403,-0.613,-0.29,0.364,-0.013,-0.099,-0.916
-1.089,-1.449,-1.785,-1.968,-0.582,-1.186,1.307,-0.458,0.019,0.161,0.275,0.073,-1.788,-2.03,-1.9,-0.39,-0.938,0.305,0.449,-2.575,-0.419,1.235,-0.664,-0.593,-0.098,-0.654,-0.65,0.296,-2.474,-1.428,-1.768,1.045,-0.821,1.553,-0.063,-3.464,1.653,-0.649,0.003,-0.411,-0.449,0.585,1.309,-1.903,1.939,-0.479,-0.909,-5.101,-1.936,2.006,-1.016
0.344,0.619,-0.362,0.54,0.171,-1.525,2.053,1.087,0.263,-1.116,1.03,-0.564,-0.073,-0.124,0.0,0.042,0.261,-0.154,1.291,-1.754,0.468,-1.396,-0.804,-0.554,0.78,1.029,-0.616,-1.052,-0.152,-0.366,-2.372,-1.533,-0.011,1.18,0.133,-0.649,0.798,-0.252,0.52,0.344,0.36,-0.74,-0.121,0.1,-0.175,1.011,0.648,-0.943,0.249,0.711,0.127
0.67,0.572,0.654,-0.39,1.164,-0.102,-1.787,0.4,-0.005,-1.241,0.159,-0.132,0.479,0.001,0.89,0.042,0.662,0.435,0.332,1.047,0.636,-2.425,0.36,-0.516,-0.521,0.222,-0.093,0.247,0.457,0.165,0.431,-0.378,0.964,-0.23,0.133,0.338,0.8,0.341,1.859,0.367,-0.455,0.129,-0.516,0.695,0.056,0.419,0.16,0.364,0.629,-0.393,1.08
0.529,0.52,0.88,-1.372,0.127,1.651,-0.468,-0.539,0.801,-0.465,0.094,-1.093,0.83,0.64,0.612,0.473,-0.175,-1.459,-0.179,1.462,1.325,0.476,0.682,-0.414,-2.2,-0.897,0.461,-0.907,0.761,-0.897,0.709,-0.984,-0.576,-0.677,-0.063,0.72,0.095,0.716,-0.356,0.437,-0.455,-0.828,0.109,0.626,0.116,0.763,0.385,0.839,0.064,-0.849,0.244
0.852,0.82,0.616,-0.138,-1.253,-1.464,0.257,-0.071,0.928,-0.595,0.636,-0.671,0.433,0.393,1.014,0.042,-0.502,0.021,0.7,0.694,1.209,-0.897,1.127,-0.822,0.197,-0.403,1.854,1.078,1.08,0.165,-0.579,-0.621,0.148,-0.931,1.068,0.347,-1.191,-0.264,-0.014,0.441,-0.452,0.95,-0.588,0.931,-0.735,-1.105,-0.149,0.364,-0.342,0.031,0.947
-0.904,-0.739,-1.368,-1.082,0.595,-0.955,-0.993,-0.318,0.3,-0.267,-0.978,-0.24,-1.998,-2.177,-1.423,-1.252,0.419,0.422,0.361,0.174,0.946,0.323,-1.474,-0.123,-0.753,-2.075,0.627,1.885,-1.42,0.43,-3.572,1.053,-2.183,-1.17,1.626,-5.534,-1.19,-1.078,-1.682,-0.357,-0.458,2.614,-4.232,-0.4,-3.888,-0.843,0.16,0.364,0.677,2.107,-1.579
0.363,0.357,0.395,0.859,0.748,0.546,-0.296,-0.075,-1.099,-0.525,0.46,-0.987,0.213,-0.42,0.078,-0.821,-0.648,-1.332,0.465,1.191,0.327,-2.041,0.316,-0.437,-0.547,-0.604,-0.342,0.467,0.024,-1.162,0.979,-0.035,-0.258,-0.609,-0.817,0.351,-0.613,-0.196,-0.547,0.295,0.479,0.592,0.114,0.139,0.536,1.107,0.835,0.364,-0.419,-0.17,0.356
0.797,0.499,1.736,1.309,1.43,-0.263,-0.939,-0.903,-0.959,2.754,0.566,-0.763,0.438,0.264,0.58,-1.252,0.124,-0.62,0.76,1.595,-0.336,0.184,-0.507,0.034,0.979,2.213,0.433,0.704,1.04,0.43,1.442,-0.079,0.779,-0.386,0.872,0.277,1.085,-0.042,-0.399,0.328,0.737,0.526,-0.122,0.394,-0.739,-1.473,-1.696,-0.453,0.186,-2.11,1.061
-0.017,0.086,0.1,1.039,-0.208,1.158,-0.798,0.635,-0.305,-0.236,0.415,-0.569,0.195,0.485,-0.137,-0.39,0.234,0.024,0.542,0.014,0.153,-0.954,0.262,1.301,0.58,-0.456,-0.383,0.271,0.305,0.165,0.26,-1.653,-0.233,0.267,-0.063,0.718,-1.322,-0.175,0.376,0.284,-0.463,0.349,0.534,0.369,-0.522,0.19,0.048,0.839,0.901,0.629,-0.071
1.383,1.075,1.937,1.282,-3.366,0.831,-1.55,0.586,-0.179,0.618,0.723,-0.966,0.775,0.241,1.533,-0.821,0.842,-0.699,1.029,0.103,-0.821,-1.281,1.388,-1.605,-0.638,1.36,-0.472,1.212,1.383,-0.366,0.972,-0.28,0.477,0.351,-0.817,-0.183,-1.32,0.276,-0.091,0.601,-0.454,1.087,0.145,1.265,-0.472,1.107,0.273,-0.349,0.67,-1.451,1.811
0.632,0.386,1.0,0.005,-0.598,-0.54,0.435,0.562,-0.619,0.942,0.069,-1.057,1.018,0.825,0.509,0.042,1.833,-2.164,0.355,0.741,-0.246,1.99,1.344,-0.68,-0.384,2.129,-0.809,-0.012,0.878,0.696,0.447,1.077,0.698,-1.899,0.314,-0.651,1.545,0.326,0.018,0.335,0.404,0.077,0.43,0.448,0.209,0.419,0.16,-0.943,1.908,-1.416,0.816
-1.027,-1.597,-0.335,0.129,0.94,-0.329,-1.594,-1.035,-1.692,-1.71,-1.012,0.08,0.088,-0.17,0.209,0.042,2.574,0.74,-0.537,-0.36,-2.228,0.077,0.381,-0.35,-0.009,1.845,-0.389,-0.836,0.131,0.43,-0.304,0.192,-1.123,1.193,1.068,0.35,0.967,-0.415,1.42,-0.259,-0.454,-0.934,-0.713,0.241,-0.983,-0.499,0.385,0.364,1.745,1.603,-1.505
0.603,0.268,0.718,0.647,0.269,-0.736,1.724,-0.37,1.575,-0.694,-0.312,0.003,0.895,0.636,0.609,0.042,0.9,0.234,-0.311,-0.108,-0.217,-1.572,-0.048,-0.282,0.613,-0.358,-0.92,-0.545,0.595,-1.162,0.529,1.019,0.147,-0.32,-0.259,0.345,1.112,0.549,-0.34,0.37,-0.447,-0.514,-0.092,0.494,1.445,0.467,0.61,0.364,0.906,-0.666,0.329
-1.184,-0.291,0.925,-1.372,1.141,-1.962,0.271,1.17,1.176,-0.348,-1.976,-0.681,0.861,-0.188,0.373,0.042,0.097,0.332,-1.644,0.865,-1.405,2.419,-0.372,-1.047,0.992,-0.106,0.018,-1.342,0.653,-1.428,0.083,-0.333,-1.337,-0.189,-0.259,0.102,1.508,1.599,0.578,0.384,0.437,-1.534,0.593,-0.049,0.291,1.222,0.441,-1.062,0.176,-0.363,-0.061
-0.184,-0.098,-0.153,-0.349,-1.873,1.104,-1.41,0.713,-1.673,0.196,0.02,-0.02,0.527,0.682,-0.202,0.042,0.324,0.091,0.255,-1.198,-0.026,-0.374,0.619,-1.498,0.525,-1.676,-1.689,-0.267,0.473,0.43,-0.107,-0.089,-1.005,0.373,-0.063,0.342,0.683,-0.047,0.949,0.13,-0.448,-0.224,0.397,0.285,1.037,-0.269,-0.29,0.364,0.399,0.683,-0.295
-1.759,-2.516,-3.217,-0.891,1.001,-0.612,0.563,-0.67,-0.951,0.36,-1.309,-0.232,-3.813,-4.836,-3.134,-0.39,-1.558,0.473,-2.095,-1.407,0.421,-0.572,-1.011,-2.276,-0.655,-0.32,-0.606,0.145,-4.246,0.165,-3.572,0.75,-1.362,-0.797,1.068,1.083,1.112,-3.175,-1.544,-1.127,-0.449,0.358,-4.497,-3.448,-4.049,-2.334,-2.258,1.017,-1.678,2.719,-2.6
-0.999,-1.343,-0.454,1.156,-0.604,-1.439,2.382,-0.136,-0.32,-0.84,-0.523,-0.786,-0.988,-1.463,-1.948,-2.114,-1.603,0.036,-0.751,0.569,0.223,1.125,-1.399,1.224,-1.281,0.817,-0.402,2.064,-0.929,-0.897,0.064,0.423,-0.72,1.76,-0.063,-0.631,-1.314,-0.161,-0.26,-0.181,-0.457,1.873,0.023,-1.803,-0.512,-0.441,-0.918,-0.943,-0.737,1.314,-1.656
